날짜,지역,방문자수,연령대,성별,이벤트 종류,참여자수,참여비율
2024-05-16,부산,7,청년,여,커뮤니티 청소 활동,0,0.0
2024-05-16,부산,23,장년,남,커뮤니티 청소 활동,7,30.434782608695656
2024-05-16,부산,21,장년,여,커뮤니티 청소 활동,20,95.23809523809523
2024-05-16,부산,20,노년,남,커뮤니티 청소 활동,8,40.0
2024-05-16,부산,18,노년,여,커뮤니티 청소 활동,2,11.11111111111111
2024-05-16,충남,37,청소년,남,커뮤니티 청소 활동,10,27.027027027027028
2024-05-16,충남,1,청소년,여,커뮤니티 청소 활동,0,0.0
2024-05-16,충남,23,청년,남,커뮤니티 청소 활동,17,73.91304347826086
2024-05-16,충남,21,청년,여,커뮤니티 청소 활동,7,33.33333333333333
2024-05-16,충남,17,장년,남,커뮤니티 청소 활동,13,76.47058823529412
2024-05-16,충남,23,장년,여,커뮤니티 청소 활동,17,73.91304347826086
2024-05-16,충남,39,노년,남,커뮤니티 청소 활동,5,12.82051282051282
2024-05-16,충남,28,노년,여,커뮤니티 청소 활동,8,28.57142857142857
2024-05-16,광주,24,청소년,남,업사이클링 마켓,14,58.333333333333336
2024-05-16,광주,25,청소년,여,업사이클링 마켓,9,36.0
2024-05-16,광주,40,청년,남,업사이클링 마켓,16,40.0
2024-05-16,광주,15,청년,여,업사이클링 마켓,12,80.0
2024-05-16,광주,40,장년,남,업사이클링 마켓,2,5.0
2024-05-16,광주,4,장년,여,업사이클링 마켓,2,50.0
2024-05-16,광주,35,노년,남,업사이클링 마켓,15,42.857142857142854
2024-05-16,광주,5,노년,여,업사이클링 마켓,3,60.0
2024-05-17,대전,31,청소년,남,업사이클링 마켓,12,38.70967741935484
2024-05-17,대전,13,청소년,여,업사이클링 마켓,5,38.46153846153847
2024-05-17,대전,15,청년,남,업사이클링 마켓,6,40.0
2024-05-17,대전,32,청년,여,업사이클링 마켓,20,62.5
2024-05-17,대전,21,장년,남,업사이클링 마켓,2,9.523809523809524
2024-05-17,대전,35,장년,여,업사이클링 마켓,2,5.714285714285714
2024-05-17,대전,22,노년,남,업사이클링 마켓,20,90.9090909090909
2024-05-17,대전,19,노년,여,업사이클링 마켓,2,10.526315789473683
2024-05-17,전북,17,청소년,남,업사이클링 마켓,13,76.47058823529412
2024-05-17,전북,7,청소년,여,업사이클링 마켓,5,71.42857142857143
2024-05-17,전북,19,청년,남,업사이클링 마켓,11,57.89473684210527
2024-05-17,전북,31,청년,여,업사이클링 마켓,18,58.06451612903226
2024-05-17,전북,28,장년,남,업사이클링 마켓,13,46.42857142857143
2024-05-17,전북,21,장년,여,업사이클링 마켓,9,42.857142857142854
2024-05-17,전북,8,노년,남,업사이클링 마켓,3,37.5
2024-05-17,전북,5,노년,여,업사이클링 마켓,0,0.0
2024-05-17,충남,23,청소년,남,게임 및 퀴즈,15,65.21739130434783
2024-05-17,충남,23,청소년,여,게임 및 퀴즈,3,13.043478260869565
2024-05-17,충남,8,청년,남,게임 및 퀴즈,7,87.5
2024-05-17,충남,7,청년,여,게임 및 퀴즈,6,85.71428571428571
2024-05-17,충남,26,장년,남,게임 및 퀴즈,9,34.61538461538461
2024-05-17,충남,18,장년,여,게임 및 퀴즈,3,16.666666666666664
2024-05-17,충남,29,노년,남,게임 및 퀴즈,16,55.172413793103445
2024-05-17,충남,16,노년,여,게임 및 퀴즈,7,43.75
2024-05-17,대구,4,청소년,남,홍보 부스 운영,1,25.0
2024-05-17,대구,18,청소년,여,홍보 부스 운영,14,77.77777777777779
2024-05-17,대구,7,청년,남,홍보 부스 운영,3,42.857142857142854
2024-05-17,대구,39,청년,여,홍보 부스 운영,6,15.384615384615385
2024-05-17,대구,10,장년,남,홍보 부스 운영,2,20.0
2024-05-17,대구,30,장년,여,홍보 부스 운영,14,46.666666666666664
2024-05-17,대구,2,노년,남,홍보 부스 운영,0,0.0
2024-05-17,대구,32,노년,여,홍보 부스 운영,20,62.5
2024-05-17,부산,18,청소년,남,홍보 부스 운영,0,0.0
2024-05-17,부산,33,청소년,여,홍보 부스 운영,17,51.515151515151516
2024-05-17,부산,9,청년,남,홍보 부스 운영,0,0.0
2024-05-17,부산,16,청년,여,홍보 부스 운영,7,43.75
2024-05-17,부산,36,장년,남,홍보 부스 운영,12,33.33333333333333
2024-05-17,부산,36,장년,여,홍보 부스 운영,12,33.33333333333333
2024-05-17,부산,7,노년,남,홍보 부스 운영,1,14.285714285714285
2024-05-17,부산,6,노년,여,홍보 부스 운영,5,83.33333333333334
2024-05-17,전남,10,청소년,남,재활용 품목 수집 이벤트,5,50.0
2024-05-17,전남,39,청소년,여,재활용 품목 수집 이벤트,13,33.33333333333333
2024-05-17,전남,38,청년,남,재활용 품목 수집 이벤트,20,52.63157894736842
2024-05-17,전남,36,청년,여,재활용 품목 수집 이벤트,10,27.77777777777778
2024-05-17,전남,19,장년,남,재활용 품목 수집 이벤트,2,10.526315789473683
2024-05-17,전남,7,장년,여,재활용 품목 수집 이벤트,6,85.71428571428571
2024-05-17,전남,14,노년,남,재활용 품목 수집 이벤트,0,0.0
2024-05-17,전남,18,노년,여,재활용 품목 수집 이벤트,12,66.66666666666666
2024-05-18,전북,11,청소년,남,재활용 아트 전시,9,81.81818181818183
2024-05-18,전북,36,청소년,여,재활용 아트 전시,3,8.333333333333332
2024-05-18,전북,15,청년,남,재활용 아트 전시,7,46.666666666666664
2024-05-18,전북,35,청년,여,재활용 아트 전시,1,2.857142857142857
2024-05-18,전북,37,장년,남,재활용 아트 전시,15,40.54054054054054
2024-05-18,전북,27,장년,여,재활용 아트 전시,2,7.4074074074074066
2024-05-18,전북,18,노년,남,재활용 아트 전시,3,16.666666666666664
2024-05-18,전북,8,노년,여,재활용 아트 전시,7,87.5
2024-05-18,세종,16,청소년,남,업사이클링 마켓,1,6.25
2024-05-18,세종,19,청소년,여,업사이클링 마켓,1,5.263157894736842
2024-05-18,세종,12,청년,남,업사이클링 마켓,4,33.33333333333333
2024-05-18,세종,40,청년,여,업사이클링 마켓,7,17.5
2024-05-18,세종,18,장년,남,업사이클링 마켓,15,83.33333333333334
2024-05-18,세종,23,장년,여,업사이클링 마켓,15,65.21739130434783
2024-05-18,세종,15,노년,남,업사이클링 마켓,13,86.66666666666667
2024-05-18,세종,33,노년,여,업사이클링 마켓,18,54.54545454545454
2024-05-18,경기,34,청소년,남,워크숍 개최,10,29.411764705882355
2024-05-18,경기,35,청소년,여,워크숍 개최,13,37.142857142857146
2024-05-18,경기,16,청년,남,워크숍 개최,13,81.25
2024-05-18,경기,1,청년,여,워크숍 개최,0,0.0
2024-05-18,경기,15,장년,남,워크숍 개최,13,86.66666666666667
2024-05-18,경기,24,장년,여,워크숍 개최,3,12.5
2024-05-18,경기,27,노년,남,워크숍 개최,15,55.55555555555556
2024-05-18,경기,13,노년,여,워크숍 개최,1,7.6923076923076925
2024-05-18,인천,33,청소년,남,홍보 부스 운영,6,18.181818181818183
2024-05-18,인천,19,청소년,여,홍보 부스 운영,4,21.052631578947366
2024-05-18,인천,14,청년,남,홍보 부스 운영,8,57.14285714285714
2024-05-18,인천,11,청년,여,홍보 부스 운영,8,72.72727272727273
2024-05-18,인천,35,장년,남,홍보 부스 운영,12,34.285714285714285
2024-05-18,인천,6,장년,여,홍보 부스 운영,5,83.33333333333334
2024-05-18,인천,32,노년,남,홍보 부스 운영,15,46.875
2024-05-18,인천,15,노년,여,홍보 부스 운영,12,80.0
2024-05-18,경북,40,청소년,남,커뮤니티 청소 활동,5,12.5
2024-05-18,경북,9,청소년,여,커뮤니티 청소 활동,7,77.77777777777779
2024-05-18,경북,16,청년,남,커뮤니티 청소 활동,10,62.5
2024-05-18,경북,15,청년,여,커뮤니티 청소 활동,12,80.0
2024-05-18,경북,25,장년,남,커뮤니티 청소 활동,9,36.0
2024-05-18,경북,7,장년,여,커뮤니티 청소 활동,3,42.857142857142854
2024-05-18,경북,35,노년,남,커뮤니티 청소 활동,11,31.428571428571427
2024-05-18,경북,5,노년,여,커뮤니티 청소 활동,1,20.0
2024-05-18,강원,36,청소년,남,홍보 부스 운영,5,13.88888888888889
2024-05-18,강원,7,청소년,여,홍보 부스 운영,1,14.285714285714285
2024-05-18,강원,29,청년,남,홍보 부스 운영,9,31.03448275862069
2024-05-18,강원,26,청년,여,홍보 부스 운영,15,57.692307692307686
2024-05-18,강원,4,장년,남,홍보 부스 운영,3,75.0
2024-05-18,강원,33,장년,여,홍보 부스 운영,0,0.0
2024-05-18,강원,10,노년,남,홍보 부스 운영,7,70.0
2024-05-18,강원,8,노년,여,홍보 부스 운영,0,0.0
2024-05-18,충남,9,청소년,남,게임 및 퀴즈,2,22.22222222222222
2024-05-18,충남,33,청소년,여,게임 및 퀴즈,10,30.303030303030305
2024-05-18,충남,19,청년,남,게임 및 퀴즈,3,15.789473684210526
2024-05-18,충남,38,청년,여,게임 및 퀴즈,9,23.684210526315788
2024-05-18,충남,26,장년,남,게임 및 퀴즈,9,34.61538461538461
2024-05-18,충남,10,장년,여,게임 및 퀴즈,7,70.0
2024-05-18,충남,40,노년,남,게임 및 퀴즈,14,35.0
2024-05-18,충남,17,노년,여,게임 및 퀴즈,11,64.70588235294117
2024-05-18,경남,14,청소년,남,게임 및 퀴즈,1,7.142857142857142
2024-05-18,경남,36,청소년,여,게임 및 퀴즈,15,41.66666666666667
2024-05-18,경남,11,청년,남,게임 및 퀴즈,3,27.27272727272727
2024-05-18,경남,32,청년,여,게임 및 퀴즈,7,21.875
2024-05-18,경남,24,장년,남,게임 및 퀴즈,7,29.166666666666668
2024-05-18,경남,26,장년,여,게임 및 퀴즈,14,53.84615384615385
2024-05-18,경남,19,노년,남,게임 및 퀴즈,16,84.21052631578947
2024-05-18,경남,29,노년,여,게임 및 퀴즈,16,55.172413793103445
2024-05-18,충북,27,청소년,남,재활용 품목 수집 이벤트,10,37.03703703703704
2024-05-18,충북,20,청소년,여,재활용 품목 수집 이벤트,8,40.0
2024-05-18,충북,29,청년,남,재활용 품목 수집 이벤트,17,58.620689655172406
2024-05-18,충북,20,청년,여,재활용 품목 수집 이벤트,0,0.0
2024-05-18,충북,8,장년,남,재활용 품목 수집 이벤트,7,87.5
2024-05-18,충북,9,장년,여,재활용 품목 수집 이벤트,5,55.55555555555556
2024-05-18,충북,6,노년,남,재활용 품목 수집 이벤트,2,33.33333333333333
2024-05-18,충북,24,노년,여,재활용 품목 수집 이벤트,0,0.0
2024-05-18,울산,10,청소년,남,재활용 품목 수집 이벤트,0,0.0
2024-05-18,울산,32,청소년,여,재활용 품목 수집 이벤트,13,40.625
2024-05-18,울산,10,청년,남,재활용 품목 수집 이벤트,0,0.0
2024-05-18,울산,10,청년,여,재활용 품목 수집 이벤트,3,30.0
2024-05-18,울산,22,장년,남,재활용 품목 수집 이벤트,3,13.636363636363635
2024-05-18,울산,2,장년,여,재활용 품목 수집 이벤트,0,0.0
2024-05-18,울산,21,노년,남,재활용 품목 수집 이벤트,5,23.809523809523807
2024-05-18,울산,39,노년,여,재활용 품목 수집 이벤트,16,41.02564102564102
2024-05-18,대전,37,청소년,남,커뮤니티 청소 활동,19,51.35135135135135
2024-05-18,대전,7,청소년,여,커뮤니티 청소 활동,6,85.71428571428571
2024-05-18,대전,14,청년,남,커뮤니티 청소 활동,11,78.57142857142857
2024-05-18,대전,25,청년,여,커뮤니티 청소 활동,12,48.0
2024-05-18,대전,30,장년,남,커뮤니티 청소 활동,5,16.666666666666664
2024-05-18,대전,14,장년,여,커뮤니티 청소 활동,5,35.714285714285715
2024-05-18,대전,37,노년,남,커뮤니티 청소 활동,16,43.24324324324324
2024-05-18,대전,8,노년,여,커뮤니티 청소 활동,6,75.0
2024-05-18,대구,31,청소년,남,재활용 아트 전시,20,64.51612903225806
2024-05-18,대구,37,청소년,여,재활용 아트 전시,1,2.7027027027027026
2024-05-18,대구,20,청년,남,재활용 아트 전시,10,50.0
2024-05-18,대구,36,청년,여,재활용 아트 전시,18,50.0
2024-05-18,대구,32,장년,남,재활용 아트 전시,10,31.25
2024-05-18,대구,38,장년,여,재활용 아트 전시,16,42.10526315789473
2024-05-18,대구,24,노년,남,재활용 아트 전시,13,54.166666666666664
2024-05-18,대구,34,노년,여,재활용 아트 전시,2,5.88235294117647
2024-05-18,서울,6,청소년,남,커뮤니티 청소 활동,1,16.666666666666664
2024-05-18,서울,29,청소년,여,커뮤니티 청소 활동,15,51.724137931034484
2024-05-18,서울,18,청년,남,커뮤니티 청소 활동,5,27.77777777777778
2024-05-18,서울,34,청년,여,커뮤니티 청소 활동,16,47.05882352941176
2024-05-18,서울,29,장년,남,커뮤니티 청소 활동,8,27.586206896551722
2024-05-18,서울,25,장년,여,커뮤니티 청소 활동,5,20.0
2024-05-18,서울,2,노년,남,커뮤니티 청소 활동,0,0.0
2024-05-18,서울,34,노년,여,커뮤니티 청소 활동,1,2.941176470588235
2024-05-18,제주,11,청소년,남,재활용 품목 수집 이벤트,4,36.36363636363637
2024-05-18,제주,37,청소년,여,재활용 품목 수집 이벤트,6,16.216216216216218
2024-05-18,제주,14,청년,남,재활용 품목 수집 이벤트,11,78.57142857142857
2024-05-18,제주,15,청년,여,재활용 품목 수집 이벤트,7,46.666666666666664
2024-05-18,제주,4,장년,남,재활용 품목 수집 이벤트,0,0.0
2024-05-18,제주,12,장년,여,재활용 품목 수집 이벤트,4,33.33333333333333
2024-05-18,제주,8,노년,남,재활용 품목 수집 이벤트,0,0.0
2024-05-18,제주,18,노년,여,재활용 품목 수집 이벤트,1,5.555555555555555
2024-05-18,광주,22,청소년,남,홍보 부스 운영,4,18.181818181818183
2024-05-18,광주,30,청소년,여,홍보 부스 운영,4,13.333333333333334
2024-05-18,광주,38,청년,남,홍보 부스 운영,4,10.526315789473683
2024-05-18,광주,20,청년,여,홍보 부스 운영,13,65.0
2024-05-18,광주,28,장년,남,홍보 부스 운영,2,7.142857142857142
2024-05-18,광주,35,장년,여,홍보 부스 운영,9,25.71428571428571
2024-05-18,광주,27,노년,남,홍보 부스 운영,5,18.51851851851852
2024-05-18,광주,7,노년,여,홍보 부스 운영,6,85.71428571428571
2024-05-18,전남,12,청소년,남,커뮤니티 청소 활동,6,50.0
2024-05-18,전남,3,청소년,여,커뮤니티 청소 활동,1,33.33333333333333
2024-05-18,전남,40,청년,남,커뮤니티 청소 활동,4,10.0
2024-05-18,전남,21,청년,여,커뮤니티 청소 활동,1,4.761904761904762
2024-05-18,전남,14,장년,남,커뮤니티 청소 활동,3,21.428571428571427
2024-05-18,전남,13,장년,여,커뮤니티 청소 활동,9,69.23076923076923
2024-05-18,전남,31,노년,남,커뮤니티 청소 활동,4,12.903225806451612
2024-05-18,전남,3,노년,여,커뮤니티 청소 활동,0,0.0
2024-05-19,전북,15,청소년,남,재활용 품목 수집 이벤트,1,6.666666666666667
2024-05-19,전북,20,청소년,여,재활용 품목 수집 이벤트,18,90.0
2024-05-19,전북,40,청년,남,재활용 품목 수집 이벤트,13,32.5
2024-05-19,전북,1,청년,여,재활용 품목 수집 이벤트,0,0.0
2024-05-19,전북,14,장년,남,재활용 품목 수집 이벤트,4,28.57142857142857
2024-05-19,전북,29,장년,여,재활용 품목 수집 이벤트,13,44.827586206896555
2024-05-19,전북,7,노년,남,재활용 품목 수집 이벤트,6,85.71428571428571
2024-05-19,전북,27,노년,여,재활용 품목 수집 이벤트,15,55.55555555555556
2024-05-20,서울,5,청소년,남,커뮤니티 청소 활동,1,20.0
2024-05-20,서울,16,청소년,여,커뮤니티 청소 활동,1,6.25
2024-05-20,서울,35,청년,남,커뮤니티 청소 활동,1,2.857142857142857
2024-05-20,서울,7,청년,여,커뮤니티 청소 활동,1,14.285714285714285
2024-05-20,서울,10,장년,남,커뮤니티 청소 활동,4,40.0
2024-05-20,서울,24,장년,여,커뮤니티 청소 활동,8,33.33333333333333
2024-05-20,서울,38,노년,남,커뮤니티 청소 활동,16,42.10526315789473
2024-05-20,서울,4,노년,여,커뮤니티 청소 활동,0,0.0
2024-05-20,충남,35,청소년,남,게임 및 퀴즈,18,51.42857142857142
2024-05-20,충남,1,청소년,여,게임 및 퀴즈,0,0.0
2024-05-20,충남,1,청년,남,게임 및 퀴즈,0,0.0
2024-05-20,충남,6,청년,여,게임 및 퀴즈,5,83.33333333333334
2024-05-20,충남,33,장년,남,게임 및 퀴즈,5,15.151515151515152
2024-05-20,충남,23,장년,여,게임 및 퀴즈,12,52.17391304347826
2024-05-20,충남,15,노년,남,게임 및 퀴즈,2,13.333333333333334
2024-05-20,충남,6,노년,여,게임 및 퀴즈,1,16.666666666666664
2024-05-20,전남,36,청소년,남,재활용 아트 전시,15,41.66666666666667
2024-05-20,전남,26,청소년,여,재활용 아트 전시,12,46.15384615384615
2024-05-20,전남,11,청년,남,재활용 아트 전시,10,90.9090909090909
2024-05-20,전남,7,청년,여,재활용 아트 전시,5,71.42857142857143
2024-05-20,전남,4,장년,남,재활용 아트 전시,0,0.0
2024-05-20,전남,32,장년,여,재활용 아트 전시,12,37.5
2024-05-20,전남,37,노년,남,재활용 아트 전시,3,8.108108108108109
2024-05-20,전남,19,노년,여,재활용 아트 전시,13,68.42105263157895
2024-05-20,대구,33,청소년,남,홍보 부스 운영,16,48.484848484848484
2024-05-20,대구,25,청소년,여,홍보 부스 운영,17,68.0
2024-05-20,대구,23,청년,남,홍보 부스 운영,11,47.82608695652174
2024-05-20,대구,38,청년,여,홍보 부스 운영,11,28.947368421052634
2024-05-20,대구,18,장년,남,홍보 부스 운영,13,72.22222222222221
2024-05-20,대구,38,장년,여,홍보 부스 운영,9,23.684210526315788
2024-05-20,대구,14,노년,남,홍보 부스 운영,13,92.85714285714286
2024-05-20,대구,14,노년,여,홍보 부스 운영,6,42.857142857142854
2024-05-20,제주,22,청소년,남,재활용 아트 전시,16,72.72727272727273
2024-05-20,제주,38,청소년,여,재활용 아트 전시,12,31.57894736842105
2024-05-20,제주,27,청년,남,재활용 아트 전시,5,18.51851851851852
2024-05-20,제주,20,청년,여,재활용 아트 전시,14,70.0
2024-05-20,제주,20,장년,남,재활용 아트 전시,4,20.0
2024-05-20,제주,17,장년,여,재활용 아트 전시,8,47.05882352941176
2024-05-20,제주,35,노년,남,재활용 아트 전시,7,20.0
